fecha,activo,modelo,particion,senal,retorno_futuro,precio_cierre
2025-04-04,GLD,Regresion Logistica,prueba,0,-0.0217199866857037,279.7200012207031
2025-04-07,GLD,Regresion Logistica,prueba,1,0.0054290299021522,273.7099914550781
2025-04-08,GLD,Regresion Logistica,prueba,1,0.0363234921961587,275.20001220703125
2025-04-09,GLD,Regresion Logistica,prueba,0,0.0241300928868144,285.3800048828125
2025-04-10,GLD,Regresion Logistica,prueba,0,0.0189067995005809,292.3500061035156
2025-04-11,GLD,Regresion Logistica,prueba,0,-0.0057223182906535,297.92999267578125
2025-04-14,GLD,Regresion Logistica,prueba,1,0.0052187380190257,296.2300109863281
2025-04-15,GLD,Regresion Logistica,prueba,1,0.032022570753676,297.7799987792969
2025-04-16,GLD,Regresion Logistica,prueba,0,-0.0044003594906631,307.4700012207031
2025-04-17,GLD,Regresion Logistica,prueba,0,0.0304667251965626,306.1199951171875
2025-04-21,GLD,Regresion Logistica,prueba,0,-0.01429739087994,315.5899963378906
2025-04-22,GLD,Regresion Logistica,prueba,0,-0.0242707980646061,311.1099853515625
2025-04-23,GLD,Regresion Logistica,prueba,0,0.0144513514097526,303.6499938964844
2025-04-24,GLD,Regresion Logistica,prueba,0,-0.0109008789559565,308.07000732421875
2025-04-25,GLD,Regresion Logistica,prueba,1,0.0141416374596136,304.7300109863281
2025-04-28,GLD,Regresion Logistica,prueba,0,-0.0097866589704954,309.07000732421875
2025-04-29,GLD,Regresion Logistica,prueba,1,-0.0075103532440418,306.05999755859375
2025-04-30,GLD,Regresion Logistica,prueba,1,-0.0209910665037978,303.7699890136719
2025-05-01,GLD,Regresion Logistica,prueba,1,0.0017466735903771,297.4599914550781
2025-05-02,GLD,Regresion Logistica,prueba,1,0.0294304005776794,297.9800109863281
2025-05-05,GLD,Regresion Logistica,prueba,0,0.0276385157477369,306.8800048828125
2025-05-06,GLD,Regresion Logistica,prueba,0,-0.0151065929631357,315.4800109863281
2025-05-07,GLD,Regresion Logistica,prueba,1,-0.019890788928179,310.75
2025-05-08,GLD,Regresion Logistica,prueba,1,0.0072284856935388,304.6300048828125
2025-05-09,GLD,Regresion Logistica,prueba,0,-0.0285955517409961,306.8399963378906
2025-05-12,GLD,Regresion Logistica,prueba,1,0.0042499487599532,298.19000244140625
2025-05-13,GLD,Regresion Logistica,prueba,0,-0.0212622766256428,299.4599914550781
2025-05-14,GLD,Regresion Logistica,prueba,1,0.0158378697194074,293.1600036621094
2025-05-15,GLD,Regresion Logistica,prueba,0,-0.0121606896022099,297.8399963378906
2025-05-16,GLD,Regresion Logistica,prueba,1,0.0127984208167456,294.239990234375
2025-05-19,GLD,Regresion Logistica,prueba,0,0.0184509744839862,298.0299987792969
2025-05-20,GLD,Regresion Logistica,prueba,0,0.007351594562024,303.5799865722656
2025-05-21,GLD,Regresion Logistica,prueba,0,-0.0089009899253181,305.82000732421875
2025-05-22,GLD,Regresion Logistica,prueba,1,0.0216697929051216,303.1099853515625
2025-05-23,GLD,Regresion Logistica,prueba,0,-0.0170944333593,309.75
2025-05-27,GLD,Regresion Logistica,prueba,1,-0.0022685891736125,304.5
2025-05-28,GLD,Regresion Logistica,prueba,0,0.005907233361944,303.80999755859375
2025-05-29,GLD,Regresion Logistica,prueba,0,-0.0065986657130021,305.6099853515625
2025-05-30,GLD,Regresion Logistica,prueba,0,0.026233913208447,303.6000061035156
2025-06-02,GLD,Regresion Logistica,prueba,0,-0.0088949946420193,311.6700134277344
2025-06-03,GLD,Regresion Logistica,prueba,0,0.0064213132412345,308.9100036621094
2025-06-04,GLD,Regresion Logistica,prueba,0,-0.0050626726440741,310.8999938964844
2025-06-05,GLD,Regresion Logistica,prueba,0,-0.0135068823249481,309.3299865722656
2025-06-06,GLD,Regresion Logistica,prueba,1,0.0047074374937491,305.17999267578125
2025-06-09,GLD,Regresion Logistica,prueba,0,0.0002934679226739,306.6199951171875
2025-06-10,GLD,Regresion Logistica,prueba,0,0.0053976969783305,306.7099914550781
2025-06-11,GLD,Regresion Logistica,prueba,0,0.0123437023226924,308.3699951171875
2025-06-12,GLD,Regresion Logistica,prueba,0,0.0130154940916994,312.20001220703125
2025-06-13,GLD,Regresion Logistica,prueba,0,-0.0143617343038023,316.2900085449219
2025-06-16,GLD,Regresion Logistica,prueba,0,0.0005130624809404,311.7799987792969
2025-06-17,GLD,Regresion Logistica,prueba,0,-0.0054001823384026,311.94000244140625
2025-06-18,GLD,Regresion Logistica,prueba,1,-0.0004191069541604,310.260009765625
2025-06-20,GLD,Regresion Logistica,prueba,0,0.0030584905042089,310.1300048828125
2025-06-23,GLD,Regresion Logistica,prueba,0,-0.01584423839127,311.0799865722656
2025-06-24,GLD,Regresion Logistica,prueba,0,0.0030327025232496,306.19000244140625
2025-06-25,GLD,Regresion Logistica,prueba,0,-0.0011076604529502,307.1199951171875
2025-06-26,GLD,Regresion Logistica,prueba,1,-0.018289975504647,306.7799987792969
2025-06-27,GLD,Regresion Logistica,prueba,1,0.0119133012797551,301.2200012207031
2025-06-30,GLD,Regresion Logistica,prueba,1,0.0088834358471799,304.8299865722656
2025-07-01,GLD,Regresion Logistica,prueba,0,0.0055123753094295,307.54998779296875
2025-07-02,GLD,Regresion Logistica,prueba,1,-0.0068462938820206,309.25
2025-07-03,GLD,Regresion Logistica,prueba,1,0.0007485003525817,307.1400146484375
2025-07-07,GLD,Regresion Logistica,prueba,1,-0.0104983269629637,307.3699951171875
2025-07-08,GLD,Regresion Logistica,prueba,0,0.0044613161776255,304.1600036621094
2025-07-09,GLD,Regresion Logistica,prueba,0,0.0022233161319651,305.5199890136719
2025-07-10,GLD,Regresion Logistica,prueba,1,0.0095557730188639,306.20001220703125
2025-07-11,GLD,Regresion Logistica,prueba,0,-0.0036620144241214,309.1400146484375
2025-07-14,GLD,Regresion Logistica,prueba,1,-0.0041643640755145,308.010009765625
2025-07-15,GLD,Regresion Logistica,prueba,0,0.0049756967893918,306.7300109863281
2025-07-16,GLD,Regresion Logistica,prueba,0,-0.0021758989541098,308.260009765625
2025-07-17,GLD,Regresion Logistica,prueba,1,0.0025975477973482,307.5899963378906
2025-07-18,GLD,Regresion Logistica,prueba,1,0.0152531921274327,308.3900146484375
2025-07-21,GLD,Regresion Logistica,prueba,0,0.0094401831613078,313.1300048828125
2025-07-22,GLD,Regresion Logistica,prueba,0,-0.012478717461642,316.1000061035156
2025-07-23,GLD,Regresion Logistica,prueba,0,-0.0061370703288567,312.17999267578125
2025-07-24,GLD,Regresion Logistica,prueba,1,-0.0092930394906785,310.2699890136719
2025-07-25,GLD,Regresion Logistica,prueba,1,-0.0064946630675782,307.3999938964844
2025-07-28,GLD,Regresion Logistica,prueba,0,0.0027466136773079,305.4100036621094
2025-07-29,GLD,Regresion Logistica,prueba,1,-0.0174244246984347,306.25
2025-07-30,GLD,Regresion Logistica,prueba,0,0.0066234182282512,300.9599914550781
2025-07-31,GLD,Regresion Logistica,prueba,0,0.0200963978265726,302.9599914550781
2025-08-01,GLD,Regresion Logistica,prueba,0,0.0058063397939676,309.1099853515625
2025-08-04,GLD,Regresion Logistica,prueba,1,0.0008037680984962,310.9100036621094
2025-08-05,GLD,Regresion Logistica,prueba,1,-0.0021233597342562,311.1600036621094
2025-08-06,GLD,Regresion Logistica,prueba,1,0.0084025866801711,310.5
2025-08-07,GLD,Regresion Logistica,prueba,0,-0.0002236048562566,313.1199951171875
2025-08-08,GLD,Regresion Logistica,prueba,0,-0.0144790179929437,313.04998779296875
2025-08-11,GLD,Regresion Logistica,prueba,0,-0.000907878502829,308.54998779296875
2025-08-12,GLD,Regresion Logistica,prueba,0,0.0030446433804474,308.2699890136719
2025-08-13,GLD,Regresion Logistica,prueba,1,-0.0063588816359785,309.2099914550781
2025-08-14,GLD,Regresion Logistica,prueba,1,0.0005856467855486,307.25
2025-08-15,GLD,Regresion Logistica,prueba,1,-0.0015624875893944,307.42999267578125
2025-08-18,GLD,Regresion Logistica,prueba,1,-0.0054883127211995,306.95001220703125
2025-08-19,GLD,Regresion Logistica,prueba,1,0.0100712891656241,305.2699890136719
2025-08-20,GLD,Regresion Logistica,prueba,1,-0.003475929162816,308.3599853515625
2025-08-21,GLD,Regresion Logistica,prueba,1,0.0106495189827534,307.2900085449219
2025-08-22,GLD,Regresion Logistica,prueba,1,-0.0024177572824804,310.5799865722656
2025-08-25,GLD,Regresion Logistica,prueba,1,0.0072358055476428,309.8299865722656
2025-08-26,GLD,Regresion Logistica,prueba,0,0.0020166939883499,312.0799865722656
2025-08-27,GLD,Regresion Logistica,prueba,1,0.0073916523509603,312.7099914550781
2025-08-28,GLD,Regresion Logistica,prueba,0,0.009603638858147,315.0299987792969
2025-08-29,GLD,Regresion Logistica,prueba,0,0.0233674025091434,318.07000732421875
2025-09-02,GLD,Regresion Logistica,prueba,0,0.0078014813491287,325.5899963378906
2025-09-03,GLD,Regresion Logistica,prueba,0,-0.0044286747373555,328.1400146484375
2025-09-04,GLD,Regresion Logistica,prueba,0,0.0132576680069797,326.69000244140625
2025-09-05,GLD,Regresion Logistica,prueba,0,0.0113237113655559,331.04998779296875
2025-09-08,GLD,Regresion Logistica,prueba,0,-0.002272485609217,334.82000732421875
2025-09-09,GLD,Regresion Logistica,prueba,0,0.0035857690781288,334.05999755859375
2025-09-10,GLD,Regresion Logistica,prueba,0,-0.0014924929949519,335.260009765625
2025-09-11,GLD,Regresion Logistica,prueba,1,0.0019696315993883,334.760009765625
2025-09-12,GLD,Regresion Logistica,prueba,1,0.0103510782764184,335.4200134277344
2025-09-15,GLD,Regresion Logistica,prueba,1,0.0020044005996876,338.9100036621094
2025-09-16,GLD,Regresion Logistica,prueba,1,-0.0077450875713346,339.5899963378906
2025-09-17,GLD,Regresion Logistica,prueba,1,-0.0040143562164694,336.9700012207031
2025-09-18,GLD,Regresion Logistica,prueba,1,0.0105513652969732,335.6199951171875
2025-09-19,GLD,Regresion Logistica,prueba,1,0.0171583803676831,339.17999267578125
2025-09-22,GLD,Regresion Logistica,prueba,1,0.0040780484982401,345.04998779296875
2025-09-23,GLD,Regresion Logistica,prueba,1,-0.0091043690037547,346.4599914550781
2025-09-24,GLD,Regresion Logistica,prueba,1,0.0041565384898878,343.32000732421875
2025-09-25,GLD,Regresion Logistica,prueba,1,0.0057556747202155,344.75
2025-09-26,GLD,Regresion Logistica,prueba,1,0.0163619249989319,346.739990234375
2025-09-29,GLD,Regresion Logistica,prueba,1,0.0085037445382532,352.4599914550781
2025-09-30,GLD,Regresion Logistica,prueba,1,0.0015741326049985,355.4700012207031
2025-10-01,GLD,Regresion Logistica,prueba,1,-0.0034889043060359,356.0299987792969
2025-10-02,GLD,Regresion Logistica,prueba,0,0.0080008455959522,354.7900085449219
2025-10-03,GLD,Regresion Logistica,prueba,1,0.0186703577121424,357.6400146484375
2025-10-06,GLD,Regresion Logistica,prueba,1,0.0051461978380271,364.3800048828125
2025-10-07,GLD,Regresion Logistica,prueba,1,0.0163564577146157,366.260009765625
2025-10-08,GLD,Regresion Logistica,prueba,0,-0.018625225753276,372.2999877929687
2025-10-09,GLD,Regresion Logistica,prueba,0,0.0100470588599546,365.4299926757813
2025-10-10,GLD,Regresion Logistica,prueba,0,0.024010471634505,369.1199951171875
2025-10-13,GLD,Regresion Logistica,prueba,0,0.0071158116764839,378.0899963378906
2025-10-14,GLD,Regresion Logistica,prueba,1,0.0171839108316424,380.7900085449219
2025-10-15,GLD,Regresion Logistica,prueba,0,0.0231179851694318,387.3900146484375
2025-10-16,GLD,Regresion Logistica,prueba,0,-0.0189963492671914,396.4500122070313
2025-10-17,GLD,Regresion Logistica,prueba,0,0.0357550747494029,388.989990234375
2025-10-20,GLD,Regresion Logistica,prueba,0,-0.066427122202817,403.1499938964844
2025-10-21,GLD,Regresion Logistica,prueba,1,0.0001060503248209,377.239990234375
2025-10-22,GLD,Regresion Logistica,prueba,1,0.0039943702532297,377.2799987792969
2025-10-23,GLD,Regresion Logistica,prueba,1,-0.0033584660498819,378.7900085449219
2025-10-24,GLD,Regresion Logistica,prueba,1,-0.0282343960684557,377.5199890136719
2025-10-27,GLD,Regresion Logistica,prueba,1,-0.0071918297104921,367.010009765625
2025-10-28,GLD,Regresion Logistica,prueba,1,-0.0037944582730187,364.3800048828125
2025-10-29,GLD,Regresion Logistica,prueba,1,0.0194514742074939,363.0
2025-10-30,GLD,Regresion Logistica,prueba,0,-0.0054453497658757,370.1300048828125
2025-10-31,GLD,Regresion Logistica,prueba,1,0.0017912982604373,368.1199951171875
2025-11-03,GLD,Regresion Logistica,prueba,1,-0.0176724375041694,368.7799987792969
2025-11-04,GLD,Regresion Logistica,prueba,1,0.0114980132662479,362.3200073242187
2025-11-05,GLD,Regresion Logistica,prueba,0,-0.0012012407765741,366.510009765625
2025-11-06,GLD,Regresion Logistica,prueba,1,0.0061003762797749,366.0700073242187
2025-11-07,GLD,Regresion Logistica,prueba,0,0.0269740263306077,368.30999755859375
2025-11-10,GLD,Regresion Logistica,prueba,0,0.0039300815092205,378.3800048828125
2025-11-11,GLD,Regresion Logistica,prueba,0,0.0159823610212774,379.8699951171875
2025-11-12,GLD,Regresion Logistica,prueba,0,-0.0081159438712029,385.989990234375
2025-11-13,GLD,Regresion Logistica,prueba,0,-0.0182127611982625,382.8699951171875
2025-11-14,GLD,Regresion Logistica,prueba,1,-0.0115301972752757,375.9599914550781
2025-11-17,GLD,Regresion Logistica,prueba,0,0.0072386702324458,371.6499938964844
2025-11-18,GLD,Regresion Logistica,prueba,0,0.0016281258445646,374.3500061035156
2025-11-19,GLD,Regresion Logistica,prueba,0,-0.0002933685939356,374.9599914550781
2025-11-20,GLD,Regresion Logistica,prueba,0,-0.0015485295000223,374.8500061035156
2025-11-21,GLD,Regresion Logistica,prueba,0,0.0157200294295932,374.2699890136719
2025-11-24,GLD,Regresion Logistica,prueba,0,-0.0003157406112367,380.2000122070313
2025-11-25,GLD,Regresion Logistica,prueba,1,0.0079665217395295,380.0799865722656
2025-11-26,GLD,Regresion Logistica,prueba,1,0.0123477827353176,383.1199951171875
2025-11-28,GLD,Regresion Logistica,prueba,0,0.0048094819130788,387.8800048828125
2025-12-01,GLD,Regresion Logistica,prueba,0,-0.0064608773045491,389.75
2025-12-02,GLD,Regresion Logistica,prueba,0,-0.0009300505859088,387.239990234375
2025-12-03,GLD,Regresion Logistica,prueba,0,0.0006459865002764,386.8800048828125
2025-12-04,GLD,Regresion Logistica,prueba,1,-0.0017839435807102,387.1300048828125
2025-12-05,GLD,Regresion Logistica,prueba,0,-0.0026429393579943,386.44000244140625
2025-12-08,GLD,Regresion Logistica,prueba,1,0.0051240516088217,385.4200134277344
2025-12-09,GLD,Regresion Logistica,prueba,1,0.0042501034686068,387.3999938964844
2025-12-10,GLD,Regresion Logistica,prueba,0,0.0107122489785418,389.0499877929687
2025-12-11,GLD,Regresion Logistica,prueba,0,0.0055789875076315,393.239990234375
2025-12-12,GLD,Regresion Logistica,prueba,0,0.0009099271544497,395.44000244140625
2025-12-15,GLD,Regresion Logistica,prueba,0,0.0002274295635392,395.7999877929687
2025-12-16,GLD,Regresion Logistica,prueba,1,0.0085515594385759,395.8900146484375
2025-12-17,GLD,Regresion Logistica,prueba,1,-0.0018048314286413,399.2900085449219
2025-12-18,GLD,Regresion Logistica,prueba,0,0.0011283535131123,398.5700073242187
2025-12-19,GLD,Regresion Logistica,prueba,1,0.0228192545592986,399.0199890136719
2025-12-22,GLD,Regresion Logistica,prueba,1,0.0131652977573308,408.2300109863281
2025-12-23,GLD,Regresion Logistica,prueba,1,-0.0041426515087481,413.6400146484375
2025-12-24,GLD,Regresion Logistica,prueba,1,0.011609088487159,411.9299926757813
2025-12-26,GLD,Regresion Logistica,prueba,1,-0.0445040796176014,416.739990234375
2025-12-29,GLD,Regresion Logistica,prueba,1,0.0007273032894686,398.6000061035156
2025-12-30,GLD,Regresion Logistica,prueba,1,-0.0064889992538243,398.8900146484375
2025-12-31,GLD,Regresion Logistica,prueba,1,0.0049585453282255,396.30999755859375
2026-01-02,GLD,Regresion Logistica,prueba,1,0.0259729381799143,398.2799987792969
2026-01-05,GLD,Regresion Logistica,prueba,0,0.0107551050021617,408.760009765625
2026-01-06,GLD,Regresion Logistica,prueba,0,-0.0096059436175434,413.1799926757813
2026-01-07,GLD,Regresion Logistica,prueba,1,0.0055073227334385,409.2300109863281
2026-01-08,GLD,Regresion Logistica,prueba,1,0.0072159037912949,411.489990234375
2026-01-09,GLD,Regresion Logistica,prueba,0,0.0185496167367822,414.4700012207031
2026-01-12,GLD,Regresion Logistica,prueba,0,-0.0014220515093612,422.2300109863281
2026-01-13,GLD,Regresion Logistica,prueba,0,0.0101703332395237,421.6300048828125
2026-01-14,GLD,Regresion Logistica,prueba,0,-0.0061465119926862,425.94000244140625
2026-01-15,GLD,Regresion Logistica,prueba,0,-0.0048305320875177,423.3299865722656
2026-01-16,GLD,Regresion Logistica,prueba,0,0.0371379446256479,421.2900085449219
2026-01-20,GLD,Regresion Logistica,prueba,0,0.0144638716786628,437.2300109863281
2026-01-21,GLD,Regresion Logistica,prueba,0,0.0182942197796942,443.6000061035156
2026-01-22,GLD,Regresion Logistica,prueba,0,0.0136516950992266,451.7900085449219
2026-01-23,GLD,Regresion Logistica,prueba,0,0.0145228782453749,458.0
2026-01-26,GLD,Regresion Logistica,prueba,0,0.0242358666607314,464.7000122070313
2026-01-27,GLD,Regresion Logistica,prueba,0,0.0380405444269928,476.1000061035156
2026-01-28,GLD,Regresion Logistica,prueba,0,0.0027058077398472,494.55999755859375
2026-01-29,GLD,Regresion Logistica,prueba,0,-0.1084123374496471,495.8999938964844
2026-01-30,GLD,Regresion Logistica,prueba,0,-0.0408735157638602,444.9500122070313
2026-02-02,GLD,Regresion Logistica,prueba,1,0.0616473514724485,427.1300048828125
2026-02-03,GLD,Regresion Logistica,prueba,0,-0.0007046601942605,454.2900085449219
2026-02-04,GLD,Regresion Logistica,prueba,1,-0.0269927561976506,453.9700012207031
2026-02-05,GLD,Regresion Logistica,prueba,1,0.0302695154414894,441.8800048828125
2026-02-06,GLD,Regresion Logistica,prueba,0,0.0250856143248933,455.4599914550781
2026-02-09,GLD,Regresion Logistica,prueba,0,-0.0099631886620211,467.0299987792969
2026-02-10,GLD,Regresion Logistica,prueba,1,0.0112470912224942,462.3999938964844
2026-02-11,GLD,Regresion Logistica,prueba,1,-0.0353456520919691,467.6300048828125
2026-02-12,GLD,Regresion Logistica,prueba,1,0.0245742289144127,451.3900146484375
2026-02-13,GLD,Regresion Logistica,prueba,0,-0.0316663836009557,462.6199951171875
2026-02-17,GLD,Regresion Logistica,prueba,1,0.0222407597592578,448.2000122070313
2026-02-18,GLD,Regresion Logistica,prueba,0,0.0027891563109147,458.2799987792969
2026-02-19,GLD,Regresion Logistica,prueba,0,0.0195226903950525,459.55999755859375
2026-02-20,GLD,Regresion Logistica,prueba,0,0.0266570237173222,468.6199951171875
2026-02-23,GLD,Regresion Logistica,prueba,0,-0.0139558354944712,481.2799987792969
2026-02-24,GLD,Regresion Logistica,prueba,1,-0.0025104111690772,474.6099853515625
2026-02-25,GLD,Regresion Logistica,prueba,0,0.008539325114314,473.4200134277344
2026-02-26,GLD,Regresion Logistica,prueba,0,0.0130459471081734,477.4800109863281
2026-02-27,GLD,Regresion Logistica,prueba,0,0.0128371467606806,483.75
2026-03-02,GLD,Regresion Logistica,prueba,0,-0.0456379633321948,490.0
2026-03-03,GLD,Regresion Logistica,prueba,1,0.007787713327779,468.1400146484375
2026-03-04,GLD,Regresion Logistica,prueba,0,-0.0120905654471962,471.7999877929687
2026-03-05,GLD,Regresion Logistica,prueba,0,0.0157084766981486,466.1300048828125
2026-03-06,GLD,Regresion Logistica,prueba,0,-0.0020718179527898,473.510009765625
2026-03-09,GLD,Regresion Logistica,prueba,0,0.0112165375097201,472.5299987792969
2026-03-10,GLD,Regresion Logistica,prueba,0,-0.0033958635686846,477.8599853515625
2026-03-11,GLD,Regresion Logistica,prueba,0,-0.0198496325466451,476.239990234375
2026-03-12,GLD,Regresion Logistica,prueba,1,-0.0130213725695528,466.8800048828125
2026-03-13,GLD,Regresion Logistica,prueba,1,-0.0008900836759417,460.8399963378906
2026-03-16,GLD,Regresion Logistica,prueba,1,-0.0025225710564997,460.4299926757813
2026-03-17,GLD,Regresion Logistica,prueba,1,-0.0321484286975835,459.2699890136719
2026-03-18,GLD,Regresion Logistica,prueba,1,-0.0420884864707606,444.739990234375
2026-03-19,GLD,Regresion Logistica,prueba,1,-0.0310340547268587,426.4100036621094
2026-03-20,GLD,Regresion Logistica,prueba,1,-0.0228533744859261,413.3800048828125
2026-03-23,GLD,Regresion Logistica,prueba,1,0.000222716351182,404.0400085449219
2026-03-24,GLD,Regresion Logistica,prueba,1,0.0296455328393158,404.1300048828125
2026-03-25,GLD,Regresion Logistica,prueba,0,-0.0383188482659118,416.2900085449219
2026-03-26,GLD,Regresion Logistica,prueba,1,0.0344920916538754,400.6400146484375
2026-03-27,GLD,Regresion Logistica,prueba,0,-0.0002894695055481,414.7000122070313
2026-03-30,GLD,Regresion Logistica,prueba,1,0.0371934926501502,414.5799865722656
2026-03-31,GLD,Regresion Logistica,prueba,0,0.0173484639016693,430.2900085449219
2026-04-01,GLD,Regresion Logistica,prueba,0,-0.0193957017234031,437.8200073242187
2026-04-02,GLD,Regresion Logistica,prueba,1,-0.004107092256447,429.4100036621094
2026-04-06,GLD,Regresion Logistica,prueba,0,0.0096805812739327,427.6499938964844
2026-04-07,GLD,Regresion Logistica,prueba,0,0.0062793133633793,431.80999755859375
2026-04-08,GLD,Regresion Logistica,prueba,0,0.0077484337814141,434.5299987792969
2026-04-09,GLD,Regresion Logistica,prueba,0,-0.0017827733092611,437.9100036621094
2026-04-10,GLD,Regresion Logistica,prueba,0,-0.0040574034758216,437.1300048828125
2026-04-13,GLD,Regresion Logistica,prueba,0,0.022103259292038,435.3599853515625
2026-04-14,GLD,Regresion Logistica,prueba,0,-0.0104568847295005,445.0899963378906
2026-04-15,GLD,Regresion Logistica,prueba,0,-0.0008631178955779,440.4599914550781
2026-04-16,GLD,Regresion Logistica,prueba,0,0.0132054745496078,440.0799865722656
2026-04-17,GLD,Regresion Logistica,prueba,0,-0.008648499628928,445.9299926757813
2026-04-20,GLD,Regresion Logistica,prueba,0,-0.0287287475717103,442.0899963378906
2026-04-21,GLD,Regresion Logistica,prueba,1,0.0131588507180819,429.5700073242187
2026-04-22,GLD,Regresion Logistica,prueba,0,-0.0097426630762592,435.260009765625
2026-04-23,GLD,Regresion Logistica,prueba,1,0.0051140155497514,431.0400085449219
2026-04-24,GLD,Regresion Logistica,prueba,0,-0.0077855325127164,433.25
2026-04-27,GLD,Regresion Logistica,prueba,1,-0.0187373662546426,429.8900146484375
2026-04-28,GLD,Regresion Logistica,prueba,1,-0.0107230688646178,421.9100036621094
2026-04-29,GLD,Regresion Logistica,prueba,1,0.0148622944365537,417.4100036621094
2026-04-30,GLD,Regresion Logistica,prueba,0,-0.0011336522597224,423.6600036621094
2026-05-01,GLD,Regresion Logistica,prueba,1,-0.020218142966322,423.1799926757813
2026-05-04,GLD,Regresion Logistica,prueba,1,0.0085476705738079,414.7099914550781
2026-05-05,GLD,Regresion Logistica,prueba,0,0.0298881277965776,418.2699890136719
2026-05-06,GLD,Regresion Logistica,prueba,0,0.0016692975079798,430.9599914550781
2026-05-07,GLD,Regresion Logistica,prueba,0,0.0048298583279887,431.6799926757813
2026-05-08,GLD,Regresion Logistica,prueba,0,0.0020266811021026,433.7699890136719
2026-05-11,GLD,Regresion Logistica,prueba,0,-0.0039650602843981,434.6499938964844
2026-05-12,GLD,Regresion Logistica,prueba,0,-0.0056287113305207,432.9299926757813
2026-05-13,GLD,Regresion Logistica,prueba,0,-0.0076716482577585,430.5
2026-05-14,GLD,Regresion Logistica,prueba,1,-0.0234942313978381,427.2099914550781
2026-05-15,GLD,Regresion Logistica,prueba,0,0.002728150184872,417.2900085449219
2026-05-18,GLD,Regresion Logistica,prueba,0,-0.0167005742799365,418.4299926757813
2026-05-19,GLD,Regresion Logistica,prueba,1,0.0142359599032742,411.5
2026-05-20,GLD,Regresion Logistica,prueba,0,-0.0009827627438162,417.3999938964844
2026-05-21,GLD,Regresion Logistica,prueba,1,-0.007631102906283,416.989990234375
2026-05-22,GLD,Regresion Logistica,prueba,1,0.0004348594550149,413.8200073242187
2026-05-26,GLD,Regresion Logistica,prueba,1,-0.0133985635356978,414.0
2026-05-27,GLD,Regresion Logistica,prueba,1,0.0104231002021168,408.489990234375
2026-05-28,GLD,Regresion Logistica,prueba,0,0.0104834279874444,412.7699890136719
2026-05-29,GLD,Regresion Logistica,prueba,0,-0.0141482968401824,417.1199951171875
2026-06-01,GLD,Regresion Logistica,prueba,1,0.0016763707549161,411.260009765625
2026-06-02,GLD,Regresion Logistica,prueba,0,-0.009953528184734,411.9500122070313
2026-06-03,GLD,Regresion Logistica,prueba,0,0.008301422193564,407.8699951171875
2026-06-04,GLD,Regresion Logistica,prueba,0,-0.0372298427684921,411.2699890136719
2026-06-05,GLD,Regresion Logistica,prueba,1,0.00259605899033,396.239990234375
2026-06-08,GLD,Regresion Logistica,prueba,0,-0.016471383961975,397.2699890136719
2026-06-09,GLD,Regresion Logistica,prueba,1,-0.0423393762083383,390.7799987792969
2026-06-10,GLD,Regresion Logistica,prueba,1,0.0308606980699624,374.5799865722656
2026-06-11,GLD,Regresion Logistica,prueba,0,0.0005693171392701,386.3200073242187
2026-06-12,GLD,Regresion Logistica,prueba,1,0.0255667280827467,386.5400085449219
2026-06-15,GLD,Regresion Logistica,prueba,0,0.0027198311858468,396.5499877929687
2026-06-16,GLD,Regresion Logistica,prueba,1,-0.022971384282331,397.6300048828125
2026-06-17,GLD,Regresion Logistica,prueba,1,-0.0038158427778742,388.6000061035156
2026-06-18,GLD,Regresion Logistica,prueba,1,-0.0065568876173955,387.1199951171875
2026-06-22,GLD,Regresion Logistica,prueba,0,-0.0190841690616802,384.5899963378906
2026-06-23,GLD,Regresion Logistica,prueba,1,-0.0306788862225216,377.3200073242187
2026-06-24,GLD,Regresion Logistica,prueba,1,0.0096276900320629,365.9200134277344
2026-06-25,GLD,Regresion Logistica,prueba,0,0.0112235589829235,369.4599914550781
2026-06-26,GLD,Regresion Logistica,prueba,0,-0.0136082680123765,373.6300048828125
2026-06-29,GLD,Regresion Logistica,prueba,1,-0.0005427206271181,368.5799865722656
2026-06-30,GLD,Regresion Logistica,prueba,1,0.0060083029747585,368.3800048828125
2026-07-01,GLD,Regresion Logistica,prueba,0,0.0201147344306885,370.6000061035156
2026-07-02,GLD,Regresion Logistica,prueba,0,0.0105228128756334,378.1300048828125
2026-07-06,GLD,Regresion Logistica,prueba,0,-0.0122168252247673,382.1300048828125
2026-07-07,GLD,Regresion Logistica,prueba,1,-0.008085737106823,377.489990234375
2026-07-08,GLD,Regresion Logistica,prueba,0,0.0099119380907838,374.4500122070313
2026-07-09,GLD,Regresion Logistica,prueba,0,-0.0030985151880659,378.1799926757813
2026-07-10,GLD,Regresion Logistica,prueba,0,-0.0265557161325313,377.010009765625
2026-07-13,GLD,Regresion Logistica,prueba,1,0.0135809603397739,367.1300048828125
2026-07-14,GLD,Regresion Logistica,prueba,0,0.0005373061432992,372.1499938964844
2026-07-15,GLD,Regresion Logistica,prueba,0,-0.0200465534257651,372.3500061035156
2026-07-16,GLD,Regresion Logistica,prueba,0,0.0094087232385433,364.9599914550781
2026-07-17,GLD,Regresion Logistica,prueba,0,-0.0022010512760906,368.4100036621094
2026-07-20,GLD,Regresion Logistica,prueba,1,0.0194238173058798,367.6000061035156
2026-07-21,GLD,Regresion Logistica,prueba,0,0.0114335403889007,374.80999755859375
